"ClientId","DataUltimaTransacao"
346964,2019-09-16
346965,2019-09-18
346966,2019-09-30
346967,2019-10-26
346968,2019-10-19
346969,2019-10-24
346970,2019-10-12
346971,2019-10-25
346972,2019-07-30
346973,2019-08-16
346974,2019-10-30
346975,2019-10-29
346976,2019-10-14
346977,2019-10-26
346978,2019-08-10
346979,2019-10-26
346980,2019-10-26
346981,2019-10-23
346982,2019-10-03
346983,2019-10-20
346984,2019-10-20
346985,2019-10-19
346986,2019-10-24
346987,2019-10-27
346988,2019-10-07
346989,2019-10-29
346990,2019-10-26
346991,2019-10-07
346992,2019-09-28
346993,2019-10-19
346994,2019-10-15
346995,2019-07-31
346996,2019-10-12
346997,2019-10-25
346998,2019-10-12
346999,2019-10-14
347000,2019-10-02
347001,2019-10-18
347002,2019-10-01
347003,2019-10-27
347004,2019-10-07
347005,2019-10-28
347006,2019-09-13
347007,2019-10-09
347008,2019-07-05
347009,2019-10-18
347010,2019-10-29
347011,2019-07-14
347012,2019-10-07
347013,2019-10-05
347014,2019-10-18
347015,2019-08-13
347016,2019-09-14
347017,2019-10-19
347018,2019-07-28
347019,2019-10-13
347020,2019-09-22
347021,2019-10-11
347022,2019-07-27
347023,2019-10-13
347024,2019-10-08
347025,2019-10-18
347026,2019-10-09
347027,2019-07-12
347028,2019-10-22
347029,2019-10-17
347030,2019-07-04
347031,2019-10-22
347032,2019-10-18
347033,2019-10-27
347034,2019-10-07
347035,2019-10-05
347036,2019-09-11
347037,2019-09-29
347038,2019-10-14
347039,2019-10-29
347040,2019-10-03
347041,2019-10-02
347042,2019-10-30
347043,2019-10-22
347044,2019-10-08
347045,2019-10-11
347046,2019-08-11
347047,2019-10-02
347048,2019-10-12
347049,2019-10-29
347050,2019-10-20
347051,2019-10-13
347052,2019-10-18
347053,2019-07-20
347054,2019-10-22
347055,2019-07-07
347056,2019-08-21
347057,2019-10-29
347058,2019-10-19
347059,2019-07-05
347060,2019-07-23
347061,2019-10-06
347062,2019-10-29
347063,2019-10-14
347064,2019-10-13
347065,2019-10-12
347066,2019-10-21
347067,2019-10-03
347068,2019-09-14
347069,2019-10-12
347070,2019-10-29
347071,2019-09-17
347072,2019-10-21
347073,2019-07-18
347074,2019-10-12
347075,2019-10-03
347076,2019-10-22
347077,2019-10-04
347078,2019-10-29
347079,2019-10-07
347080,2019-10-06
347081,2019-10-16
347082,2019-10-18
347083,2019-10-28
347084,2019-10-13
347085,2019-10-05
347086,2019-10-09
347087,2019-07-18
347088,2019-07-12
347089,2019-10-22
347090,2019-10-26
347091,2019-10-25
347092,2019-10-02
347093,2019-10-24
347094,2019-10-08
347095,2019-10-29
347096,2019-10-16
347097,2019-10-19
347098,2019-10-28
347099,2019-10-03
347100,2019-10-30
347101,2019-10-20
347102,2019-09-03
347103,2019-10-01
347104,2019-10-17
347105,2019-10-01
347106,2019-10-17
347107,2019-10-06
347108,2019-10-11
347109,2019-10-11
347110,2019-10-22
347111,2019-10-26
347112,2019-10-12
347113,2019-10-26
347114,2019-10-30
347115,2019-10-23
347116,2019-10-02
347117,2019-08-28
347118,2019-10-02
347119,2019-10-04
347120,2019-10-04
347121,2019-10-16
347122,2019-10-28
347123,2019-07-15
347124,2019-10-30
347125,2019-07-23
347126,2019-10-28
347127,2019-10-01
347128,2019-10-29
347129,2019-10-27
347130,2019-07-22
347131,2019-10-20
347132,2019-10-10
347133,2019-10-08
347134,2019-10-19
347135,2019-07-15
347136,2019-10-10
347137,2019-07-09
347138,2019-07-12
347139,2019-10-18
347140,2019-08-28
347141,2019-10-14
347142,2019-10-02
347143,2019-10-03
347144,2019-10-27
347145,2019-10-26
347146,2019-10-09
347147,2019-10-22
347148,2019-10-17
347149,2019-10-08
347150,2019-10-14
347151,2019-08-15
347152,2019-10-21
347153,2019-10-10
347154,2019-10-27
347155,2019-10-05
347156,2019-10-10
347157,2019-10-15
347158,2019-10-13
347159,2019-10-13
347160,2019-10-19
347161,2019-10-30
347162,2019-10-14
347163,2019-10-06
347164,2019-10-16
347165,2019-10-15
347166,2019-07-07
347167,2019-10-30
347168,2019-10-05
347169,2019-10-28
347170,2019-09-18
347171,2019-10-02
347172,2019-10-20
347173,2019-10-06
347174,2019-10-29
347175,2019-10-11
347176,2019-10-22
347177,2019-10-19
347178,2019-10-07
347179,2019-09-18
347180,2019-09-08
347181,2019-10-05
347182,2019-10-26
347183,2019-10-28
347184,2019-10-23
347185,2019-10-27
347186,2019-10-02
347187,2019-10-03
347188,2019-10-12
347189,2019-09-24
347190,2019-10-06
347191,2019-10-22
347192,2019-10-10
347193,2019-10-12
347194,2019-08-21
347195,2019-10-27
347196,2019-10-11
347197,2019-08-31
347198,2019-08-18
347199,2019-09-16
347200,2019-10-20
347201,2019-10-26
347202,2019-10-11
347203,2019-10-23
347204,2019-10-14
347205,2019-10-28
347206,2019-10-22
347207,2019-10-12
347208,2019-10-13
347209,2019-10-22
347210,2019-10-24
347211,2019-10-29
347212,2019-10-22
347213,2019-10-23
347214,2019-07-07
347215,2019-10-10
347216,2019-10-17
347217,2019-10-26
347218,2019-10-08
347219,2019-07-20
347220,2019-10-26
347221,2019-08-17
347222,2019-10-14
347223,2019-10-03
347224,2019-10-24
347225,2019-08-14
347226,2019-10-23
347227,2019-10-09
347228,2019-10-23
347229,2019-10-10
347230,2019-10-06
347231,2019-08-21
347232,2019-10-03
347233,2019-10-15
347234,2019-07-10
347235,2019-10-08
347236,2019-10-24
347237,2019-10-29
347238,2019-07-07
347239,2019-10-28
347240,2019-10-08
347241,2019-10-14
347242,2019-09-04
347243,2019-10-16
347244,2019-08-02
347245,2019-10-13
347246,2019-10-26
347247,2019-10-13
347248,2019-10-24
347249,2019-10-29
347250,2019-10-23
347251,2019-10-29
347252,2019-10-01
347253,2019-07-07
347254,2019-10-02
347255,2019-10-12
347256,2019-10-26
347257,2019-07-19
347258,2019-10-26
347259,2019-10-29
347260,2019-10-28
347261,2019-10-27
347262,2019-10-20
347263,2019-10-16
347264,2019-10-07
347265,2019-10-17
347266,2019-10-27
347267,2019-10-13
347268,2019-10-29
347269,2019-08-06
347270,2019-10-05
347271,2019-10-06
347272,2019-10-25
347273,2019-10-09
347274,2019-10-12
347275,2019-10-22
347276,2019-10-15
347277,2019-10-30
347278,2019-10-15
347279,2019-10-19
347280,2019-10-22
347281,2019-10-23
347282,2019-10-23
347283,2019-10-14
347284,2019-10-05
347285,2019-09-29
347286,2019-10-18
347287,2019-10-16
347288,2019-10-14
347289,2019-10-28
347290,2019-10-17
347291,2019-10-07
347292,2019-10-14
347293,2019-10-24
347294,2019-10-20
347295,2019-10-12
347296,2019-10-07
347297,2019-10-09
347298,2019-10-05
347299,2019-10-17
347300,2019-10-11
347301,2019-10-17
347302,2019-10-18
347303,2019-10-21
347304,2019-10-06
347305,2019-10-28
347306,2019-10-28
347307,2019-10-19
347308,2019-10-29
347309,2019-10-21
347310,2019-08-08
347311,2019-10-04
347312,2019-10-26
347313,2019-10-04
347314,2019-08-03
347315,2019-10-13
347316,2019-07-20
347317,2019-07-07
347318,2019-10-23
347319,2019-10-06
347320,2019-10-25
347321,2019-10-15
347322,2019-10-03
347323,2019-08-31
347324,2019-10-17
347325,2019-07-14
347326,2019-10-11
347327,2019-10-12
347328,2019-08-24
347329,2019-07-26
347330,2019-10-05
347331,2019-10-25
347332,2019-10-19
347333,2019-10-16
347334,2019-10-20
347335,2019-10-16
347336,2019-10-26
347337,2019-10-06
347338,2019-08-25
347339,2019-10-10
347340,2019-10-11
347341,2019-10-16
347342,2019-10-17
347343,2019-10-19
347344,2019-10-13
347345,2019-10-12
347346,2019-10-16
347347,2019-10-24
347348,2019-10-20
347349,2019-10-13
347350,2019-08-14
347351,2019-10-09
347352,2019-10-19
347353,2019-10-06
347354,2019-07-01
347355,2019-09-27
347356,2019-10-22
347357,2019-10-29
347358,2019-10-17
347359,2019-10-26
347360,2019-10-20
347361,2019-10-20
347362,2019-10-26
347363,2019-10-06
347364,2019-10-29
347365,2019-09-21
347366,2019-09-18
347367,2019-10-20
347368,2019-10-19
347369,2019-10-01
347370,2019-10-29
347371,2019-10-26
347372,2019-10-07
347373,2019-10-10
347374,2019-10-14
347375,2019-08-03
347376,2019-10-02
347377,2019-10-09
347378,2019-10-06
347379,2019-10-16
347380,2019-10-12
347381,2019-10-09
347382,2019-10-29
347383,2019-10-21
347384,2019-10-17
347385,2019-10-02
347386,2019-10-02
347387,2019-10-21
347388,2019-10-20
347389,2019-10-19
347390,2019-10-03
347391,2019-08-25
347392,2019-10-02
347393,2019-08-08
347394,2019-10-03
347395,2019-07-09
347396,2019-10-30
347397,2019-08-01
347398,2019-10-03
347399,2019-10-16
347400,2019-10-22
347401,2019-08-16
347402,2019-10-18
347403,2019-10-28
347404,2019-10-20
347405,2019-09-25
347406,2019-09-13
347407,2019-10-06
347408,2019-10-20
347409,2019-10-21
347410,2019-10-27
347411,2019-10-13
347412,2019-10-08
347413,2019-07-06
347414,2019-10-30
347415,2019-09-03
347416,2019-10-30
347417,2019-10-27
347418,2019-10-14
347419,2019-10-26
347420,2019-10-04
347421,2019-10-02
347422,2019-08-24
347423,2019-08-28
347424,2019-07-14
347425,2019-10-16
347426,2019-10-25
347427,2019-10-04
347428,2019-10-04
347429,2019-10-24
347430,2019-07-25
347431,2019-10-17
347432,2019-10-20
347433,2019-10-05
347434,2019-10-02
347435,2019-10-12
347436,2019-10-17
347437,2019-10-06
347438,2019-10-02
347439,2019-10-13
347440,2019-10-20
347441,2019-10-08
347442,2019-10-29
347443,2019-10-24
347444,2019-09-01
347445,2019-08-07
347446,2019-10-23
347447,2019-10-25
347448,2019-10-01
347449,2019-10-05
347450,2019-10-13
347451,2019-10-05
347452,2019-10-18
347453,2019-10-09
347454,2019-10-04
347455,2019-10-01
347456,2019-10-24
347457,2019-10-14
347458,2019-10-15
347459,2019-10-16
347460,2019-10-16
347461,2019-10-21
347462,2019-10-15
347463,2019-10-17
347464,2019-10-27
347465,2019-10-26
347466,2019-09-19
347467,2019-10-29
347468,2019-10-17
347469,2019-10-08
347470,2019-10-25
347471,2019-10-30
347472,2019-10-14
347473,2019-10-08
347474,2019-10-30
347475,2019-10-15
347476,2019-10-12
347477,2019-10-05
347478,2019-10-28
347479,2019-10-12
347480,2019-08-02
347481,2019-10-23
347482,2019-10-10
347483,2019-10-02
347484,2019-07-05
347485,2019-07-15
347486,2019-10-08
347487,2019-07-01
347488,2019-10-04
347489,2019-07-19
347490,2019-09-06
347491,2019-08-28
347492,2019-10-24
347493,2019-10-08
347494,2019-10-24
347495,2019-10-28
347496,2019-09-23
347497,2019-10-21
347498,2019-10-22
347499,2019-08-23
347500,2019-10-24
347501,2019-10-18
347502,2019-10-18
347503,2019-10-03
347504,2019-10-18
347505,2019-10-13
347506,2019-10-09
347507,2019-10-01
347508,2019-09-17
347509,2019-10-10
347510,2019-10-12
347511,2019-10-21
347512,2019-10-27
347513,2019-09-10
347514,2019-10-05
347515,2019-10-17
347516,2019-10-12
347517,2019-10-19
347518,2019-07-11
347519,2019-08-10
347520,2019-10-01
347521,2019-10-16
347522,2019-10-19
347523,2019-07-08
347524,2019-08-14
347525,2019-09-26
347526,2019-10-18
347527,2019-10-22
347528,2019-10-03
347529,2019-10-29
347530,2019-08-25
347531,2019-10-25
347532,2019-08-08
347533,2019-07-19
347534,2019-10-19
347535,2019-10-03
347536,2019-10-30
347537,2019-10-12
347538,2019-10-13
347539,2019-10-14
347540,2019-10-06
347541,2019-10-28
347542,2019-10-20
347543,2019-10-04
347544,2019-10-22
347545,2019-08-02
347546,2019-10-26
347547,2019-10-21
347548,2019-10-03
347549,2019-10-07
347550,2019-10-03
347551,2019-10-14
347552,2019-10-23
347553,2019-08-31
347554,2019-10-29
347555,2019-09-17
347556,2019-09-03
347557,2019-10-01
347558,2019-10-02
347559,2019-10-04
347560,2019-10-12
347561,2019-09-07
347562,2019-07-19
347563,2019-10-22
347564,2019-09-20
347565,2019-10-04
347566,2019-10-18
347567,2019-10-02
347568,2019-10-13
347569,2019-10-14
347570,2019-10-21
347571,2019-10-12
347572,2019-10-10
347573,2019-09-06
347574,2019-10-24
347575,2019-09-24
347576,2019-10-26
347577,2019-09-25
347578,2019-10-01
347579,2019-10-08
347580,2019-10-07
347581,2019-10-10
347582,2019-10-18
347583,2019-10-01
347584,2019-10-20
347585,2019-10-16
347586,2019-10-14
347587,2019-10-03
347588,2019-10-01
347589,2019-10-06
347590,2019-10-29
347591,2019-10-17
347592,2019-07-19
347593,2019-10-02
347594,2019-10-29
347595,2019-08-05
347596,2019-10-10
347597,2019-10-23
347598,2019-10-02
347599,2019-10-18
347600,2019-08-15
347601,2019-10-26
347602,2019-10-29
347603,2019-10-01
347604,2019-10-17
347605,2019-09-03
347606,2019-08-04
347607,2019-10-23
347608,2019-10-07
347609,2019-10-05
347610,2019-10-22
347611,2019-10-01
347612,2019-10-19
347613,2019-10-08
347614,2019-10-06
347615,2019-10-17
347616,2019-10-01
347617,2019-07-07
347618,2019-09-14
347619,2019-10-05
347620,2019-10-15
347621,2019-09-22
347622,2019-10-04
347623,2019-10-20
347624,2019-09-12
347625,2019-10-24
347626,2019-10-17
347627,2019-10-09
347628,2019-10-07
347629,2019-10-03
347630,2019-10-15
347631,2019-09-10
347632,2019-10-29
347633,2019-10-11
347634,2019-10-20
347635,2019-10-23
347636,2019-09-24
347637,2019-10-11
347638,2019-09-05
347639,2019-10-07
347640,2019-10-15
347641,2019-10-28
347642,2019-08-20
347643,2019-10-27
347644,2019-07-17
347645,2019-10-06
347646,2019-07-19
347647,2019-10-24
347648,2019-08-08
347649,2019-10-15
347650,2019-10-18
347651,2019-10-25
347652,2019-09-11
347653,2019-10-01
347654,2019-10-23
347655,2019-08-17
347656,2019-10-04
347657,2019-10-28
347658,2019-10-18
347659,2019-10-22
347660,2019-09-19
347661,2019-10-02
347662,2019-10-06
347663,2019-10-30
347664,2019-10-19
347665,2019-10-02
347666,2019-08-08
347667,2019-10-22
347668,2019-10-06
347669,2019-10-18
347670,2019-10-03
347671,2019-10-23
347672,2019-10-03
347673,2019-10-13
347674,2019-09-03
347675,2019-10-28
347676,2019-10-10
347677,2019-10-18
347678,2019-07-19
347679,2019-10-24
347680,2019-10-17
347681,2019-10-09
347682,2019-10-30
347683,2019-07-18
347684,2019-10-29
347685,2019-10-07
347686,2019-08-31
347687,2019-10-17
347688,2019-08-24
347689,2019-10-10
347690,2019-10-06
347691,2019-10-22
347692,2019-08-17
347693,2019-10-09
347694,2019-10-03
347695,2019-10-13
347696,2019-10-12
347697,2019-10-01
347698,2019-10-06
347699,2019-10-17
347700,2019-09-27
347701,2019-10-01
347702,2019-10-10
347703,2019-07-28
347704,2019-10-04
347705,2019-10-14
347706,2019-10-29
347707,2019-07-03
347708,2019-10-28
347709,2019-08-09
347710,2019-10-21
347711,2019-10-02
347712,2019-10-11
347713,2019-10-19
347714,2019-10-23
347715,2019-10-03
347716,2019-10-19
347717,2019-09-30
347718,2019-10-18
347719,2019-07-05
347720,2019-09-29
347721,2019-08-03
347722,2019-08-02
347723,2019-10-21
347724,2019-10-21
347725,2019-10-29
347726,2019-10-25
347727,2019-10-29
347728,2019-10-15
347729,2019-10-27
347730,2019-10-25
347731,2019-10-13
347732,2019-10-03
347733,2019-10-21
347734,2019-10-09
347735,2019-10-04
347736,2019-07-08
347737,2019-10-11
347738,2019-10-27
347739,2019-10-15
347740,2019-10-28
347741,2019-10-01
347742,2019-10-03
347743,2019-10-05
347744,2019-10-11
347745,2019-10-12
347746,2019-10-17
347747,2019-10-30
347748,2019-10-27
347749,2019-07-03
347750,2019-10-15
347751,2019-10-22
347752,2019-10-30
347753,2019-10-27
347754,2019-07-23
347755,2019-10-30
347756,2019-10-06
347757,2019-10-08
347758,2019-07-31
347759,2019-07-13
347760,2019-10-27
347761,2019-10-04
347762,2019-10-06
347763,2019-09-26
347764,2019-08-04
347765,2019-10-01
347766,2019-10-14
347767,2019-10-14
347768,2019-10-14
347769,2019-10-02
347770,2019-10-02
347771,2019-10-13
347772,2019-10-09
347773,2019-10-22
347774,2019-10-27
347775,2019-10-24
347776,2019-09-09
347777,2019-10-19
347778,2019-10-26
347779,2019-10-27
347780,2019-10-19
347781,2019-08-06
347782,2019-10-25
347783,2019-10-19
347784,2019-10-30
347785,2019-10-27
347786,2019-10-28
347787,2019-10-27
347788,2019-10-18
347789,2019-07-26
347790,2019-10-05
347791,2019-10-20
347792,2019-10-29
347793,2019-10-22
347794,2019-10-13
347795,2019-10-03
347796,2019-10-09
347797,2019-10-21
347798,2019-10-17
347799,2019-10-12
347800,2019-10-10
347801,2019-10-22
347802,2019-08-12
347803,2019-08-16
347804,2019-07-20
347805,2019-08-22
347806,2019-10-21
347807,2019-07-21
347808,2019-10-27
347809,2019-07-08
347810,2019-10-09
347811,2019-08-11
347812,2019-10-16
347813,2019-09-05
347814,2019-10-11
347815,2019-10-09
347816,2019-10-14
347817,2019-10-21
347818,2019-10-28
347819,2019-10-03
347820,2019-10-11
347821,2019-10-27
347822,2019-10-03
347823,2019-10-09
347824,2019-10-27
347825,2019-10-06
347826,2019-10-23
347827,2019-10-28
347828,2019-10-26
347829,2019-10-08
347830,2019-07-21
347831,2019-10-07
347832,2019-10-21
347833,2019-10-25
347834,2019-09-09
347835,2019-10-20
347836,2019-07-12
347837,2019-10-29
347838,2019-08-21
347839,2019-10-16
347840,2019-09-09
347841,2019-10-29
347842,2019-07-08
347843,2019-10-02
347844,2019-07-05
347845,2019-10-01
347846,2019-10-14
347847,2019-10-25
347848,2019-10-13
347849,2019-10-21
347850,2019-10-26
347851,2019-10-05
347852,2019-10-01
347853,2019-09-15
347854,2019-10-01
347855,2019-10-14
347856,2019-10-24
347857,2019-07-26
347858,2019-10-17
347859,2019-10-10
347860,2019-10-16
347861,2019-07-14
347862,2019-10-18
347863,2019-09-08
347864,2019-07-03
347865,2019-10-15
347866,2019-10-10
347867,2019-10-07
347868,2019-10-23
347869,2019-10-06
347870,2019-10-06
347871,2019-10-29
347872,2019-10-26
347873,2019-10-04
347874,2019-10-27
347875,2019-10-23
347876,2019-10-03
347877,2019-09-15
347878,2019-10-29
347879,2019-10-02
347880,2019-08-18
347881,2019-10-29
347882,2019-10-07
347883,2019-10-11
347884,2019-09-26
347885,2019-10-03
347886,2019-10-26
347887,2019-10-11
347888,2019-10-08
347889,2019-10-25
347890,2019-10-22
347891,2019-10-16
347892,2019-10-10
347893,2019-10-26
347894,2019-10-29
347895,2019-10-02
347896,2019-10-26
347897,2019-10-04
347898,2019-10-19
347899,2019-10-12
347900,2019-10-26
347901,2019-10-19
347902,2019-10-18
347903,2019-09-19
347904,2019-09-14
347905,2019-10-17
347906,2019-10-06
347907,2019-10-18
347908,2019-08-16
347909,2019-10-13
347910,2019-10-11
347911,2019-10-11
347912,2019-08-07
347913,2019-10-05
347914,2019-07-29
347915,2019-09-21
347916,2019-10-29
347917,2019-07-14
347918,2019-08-17
347919,2019-09-21
347920,2019-08-09
347921,2019-10-18
347922,2019-10-19
347923,2019-07-26
347924,2019-10-04
347925,2019-10-10
347926,2019-10-08
347927,2019-10-10
347928,2019-10-29
347929,2019-10-02
347930,2019-09-13
347931,2019-10-13
347932,2019-10-11
347933,2019-10-30
347934,2019-10-29
